1.011275e-01;4.197052e-02;1.733295e-01;7.111153e-02;4.936069e-02;5.351624e-02;1.207797e-01;5.727910e-02;1.070076e-01;1.144593e-01;7.078280e-02;3.927553e-02
8.159356e-02;3.688262e-02;1.594129e-01;8.408199e-02;8.984272e-02;6.676099e-02;1.289007e-01;5.174256e-02;8.787610e-02;9.447175e-02;5.851376e-02;5.992036e-02
8.857326e-02;4.341826e-02;1.275552e-01;8.210455e-02;8.995784e-02;6.874385e-02;1.351248e-01;4.722461e-02;1.034773e-01;7.136753e-02;5.690992e-02;8.554288e-02
7.209217e-02;4.802593e-02;1.088010e-01;7.508260e-02;9.241534e-02;5.749637e-02;1.427653e-01;4.864281e-02;1.198546e-01;6.998542e-02;7.318980e-02;9.164859e-02
6.178993e-02;5.290685e-02;1.026545e-01;7.882062e-02;1.218430e-01;5.690771e-02;1.535572e-01;5.093485e-02;9.250741e-02;7.616320e-02;7.801747e-02;7.389729e-02
6.442637e-02;7.766510e-02;1.010656e-01;8.191184e-02;1.288523e-01;6.352121e-02;1.645820e-01;7.919694e-02;6.558124e-02;5.459168e-02;6.459922e-02;5.400652e-02
7.187322e-02;9.682706e-02;1.082718e-01;6.912290e-02;1.067885e-01;6.840838e-02;1.505870e-01;9.793949e-02;7.393567e-02;5.609976e-02;3.892894e-02;6.121723e-02
6.644025e-02;8.570054e-02;1.201881e-01;6.332403e-02;7.409246e-02;6.071908e-02;1.584411e-01;7.635979e-02;7.298499e-02;9.513793e-02;3.882102e-02;8.779076e-02
7.356883e-02;6.568014e-02;1.298817e-01;5.673591e-02;6.916872e-02;5.527815e-02;1.964648e-01;5.648391e-02;6.842152e-02;1.005865e-01;3.959450e-02;8.813533e-02
9.153850e-02;4.457418e-02;1.428418e-01;6.546244e-02;7.318357e-02;5.930058e-02;2.181246e-01;5.500500e-02;5.931871e-02;8.384975e-02;3.031016e-02;7.649081e-02
1.131246e-01;5.020087e-02;1.589710e-01;7.405518e-02;6.360673e-02;4.552068e-02;1.929340e-01;5.733844e-02;4.912046e-02;8.198076e-02;4.882548e-02;6.432176e-02
1.223526e-01;6.736154e-02;1.510884e-01;6.924223e-02;7.027664e-02;4.327467e-02;1.443597e-01;7.571989e-02;7.861162e-02;7.740528e-02;6.335106e-02;3.695641e-02
1.043035e-01;6.645114e-02;1.302821e-01;7.433858e-02;6.548718e-02;5.815496e-02;8.914664e-02;1.231583e-01;1.154095e-01;6.201258e-02;5.338914e-02;5.786638e-02
9.341877e-02;6.155904e-02;1.291513e-01;7.443889e-02;8.641941e-02;5.294453e-02;7.806585e-02;1.231554e-01;1.004116e-01;7.611322e-02;4.711697e-02;7.720492e-02
5.910429e-02;4.774065e-02;1.029618e-01;7.128068e-02;6.982777e-02;7.583883e-02;1.441004e-01;1.313002e-01;1.201051e-01;9.491955e-02;5.471874e-02;2.810206e-02
5.943479e-02;5.401450e-02;1.145795e-01;6.868368e-02;8.665031e-02;7.334266e-02;1.478027e-01;1.188902e-01;1.059610e-01;8.329427e-02;4.868615e-02;3.866027e-02
6.064998e-02;5.352012e-02;1.142044e-01;6.627885e-02;9.194275e-02;6.881449e-02;1.566031e-01;1.149703e-01;1.067974e-01;8.460748e-02;4.482870e-02;3.678250e-02
6.874853e-02;5.128872e-02;1.100654e-01;5.898602e-02;1.048808e-01;6.037433e-02;1.780113e-01;1.086472e-01;1.044362e-01;8.606438e-02;3.859873e-02;2.989834e-02
9.081001e-02;5.271021e-02;9.116346e-02;5.082811e-02;1.161539e-01;6.629836e-02;2.023938e-01;9.559629e-02;8.970764e-02;7.735443e-02;3.257389e-02;3.440997e-02
1.420048e-01;5.187691e-02;3.907986e-02;4.248355e-02;1.577426e-01;9.100252e-02;1.824575e-01;7.559001e-02;4.967719e-02;4.309857e-02;3.816392e-02;8.682258e-02
1.442564e-01;4.364983e-02;4.087267e-02;6.154697e-02;2.165581e-01;8.000071e-02;1.270856e-01;4.608809e-02;5.040199e-02;2.698659e-02;3.235764e-02;1.301955e-01
8.994760e-02;4.709953e-02;4.520616e-02;1.054884e-01;2.500903e-01;6.905872e-02;7.424313e-02;2.539477e-02;7.995683e-02;2.619127e-02;3.084162e-02;1.564817e-01
3.074711e-02;6.740084e-02;6.458943e-02;1.075737e-01;2.293152e-01;6.779671e-02;4.343818e-02;1.842137e-02;1.327232e-01;4.022419e-02;3.141800e-02;1.663520e-01
1.063415e-01;7.359805e-02;7.252681e-02;5.953288e-02;1.559162e-01;6.614102e-02;4.698822e-02;2.217478e-02;1.568692e-01;5.632740e-02;4.303960e-02;1.405443e-01
1.893077e-01;6.906373e-02;6.564223e-02;2.706371e-02;1.018193e-01;6.279269e-02;8.378679e-02;2.068896e-02;1.379822e-01;7.063323e-02;5.252255e-02;1.186969e-01
2.374679e-01;6.416744e-02;4.432505e-02;2.060096e-02;7.315926e-02;6.485173e-02;1.448337e-01;1.752755e-02;9.958749e-02;9.151149e-02;5.579256e-02;8.617496e-02
2.352622e-01;6.792706e-02;3.048570e-02;2.116717e-02;6.481300e-02;6.900506e-02;2.043300e-01;1.692596e-02;7.263462e-02;1.206716e-01;5.096652e-02;4.581104e-02
2.042539e-01;7.387251e-02;3.464219e-02;1.983122e-02;6.509171e-02;6.901799e-02;2.348174e-01;2.148575e-02;8.219969e-02;1.346205e-01;3.949596e-02;2.067117e-02
1.636120e-01;8.968355e-02;4.472540e-02;1.827857e-02;7.577765e-02;7.002776e-02;2.274822e-01;3.862799e-02;9.513643e-02;1.275256e-01;2.640150e-02;2.272136e-02
1.547666e-01;9.137070e-02;7.732257e-02;2.483201e-02;1.033253e-01;6.091246e-02;1.747899e-01;4.972721e-02;8.755528e-02;1.042187e-01;4.478520e-02;2.639417e-02
1.568314e-01;5.455938e-02;1.978260e-01;4.887938e-02;1.411429e-01;6.976131e-02;6.027240e-02;5.084915e-02;5.506909e-02;5.324320e-02;7.445925e-02;3.710647e-02
1.147690e-01;6.629498e-02;1.751657e-01;6.013318e-02;1.212690e-01;8.618283e-02;6.054264e-02;5.659043e-02;5.691216e-02;4.983025e-02;1.212138e-01;3.109610e-02
7.324149e-02;8.823983e-02;1.708088e-01;7.147260e-02;7.974744e-02;9.453988e-02;5.517867e-02;6.731530e-02;7.065245e-02;6.656250e-02;1.266009e-01;3.564017e-02
7.272226e-02;8.277994e-02;1.611371e-01;9.700626e-02;6.395235e-02;9.729593e-02;8.473612e-02;6.454610e-02;6.089796e-02;7.072727e-02;9.445156e-02;4.974717e-02
9.073437e-02;8.395917e-02;1.394065e-01;7.354768e-02;5.156201e-02;7.327697e-02;1.586662e-01;6.713297e-02;7.920805e-02;7.712150e-02;6.048151e-02;4.490314e-02
6.202770e-02;6.377891e-02;1.294521e-01;4.741989e-02;4.887044e-02;6.189754e-02;1.624271e-01;9.198870e-02;1.321470e-01;9.883583e-02;3.705855e-02;6.409626e-02
6.591006e-02;5.293502e-02;1.345982e-01;4.742871e-02;5.349148e-02;5.566749e-02;1.455912e-01;1.133551e-01;1.277708e-01;9.501703e-02;4.230131e-02;6.593353e-02
6.466207e-02;4.686058e-02;1.330719e-01;5.430108e-02;5.704506e-02;5.064045e-02;1.394073e-01;1.327558e-01;1.167601e-01;9.133040e-02;4.521700e-02;6.794839e-02
6.391329e-02;4.983921e-02;1.183222e-01;6.380518e-02;6.103781e-02;5.329243e-02;1.413604e-01;1.513417e-01;9.569997e-02;8.624279e-02;4.581114e-02;6.933379e-02
7.494085e-02;5.997667e-02;9.241084e-02;5.968377e-02;6.039994e-02;7.682315e-02;1.387655e-01;1.573106e-01;8.424923e-02;7.953707e-02;5.541165e-02;6.049071e-02
7.442104e-02;5.844633e-02;9.340033e-02;4.061531e-02;5.260980e-02;1.087344e-01;1.352627e-01;1.320296e-01;7.800966e-02;9.980025e-02;8.459658e-02;4.207408e-02
6.471655e-02;5.637542e-02;1.009462e-01;2.939005e-02;4.029017e-02;9.569401e-02;1.334396e-01;1.090940e-01;1.078121e-01;1.344014e-01;8.366991e-02;4.417055e-02
7.178926e-02;6.747364e-02;9.569443e-02;3.645362e-02;2.791589e-02;5.418634e-02;1.388454e-01;1.117329e-01;1.394254e-01;1.422157e-01;5.306168e-02;6.120572e-02
7.428019e-02;6.913989e-02;9.473599e-02;5.014679e-02;4.031358e-02;3.790745e-02;1.416121e-01;9.786183e-02;1.359868e-01;1.317084e-01;5.692121e-02;6.938573e-02
6.190412e-02;6.092954e-02;1.084911e-01;5.610301e-02;5.247767e-02;3.580669e-02;1.275711e-01;9.393513e-02;1.107879e-01;1.488423e-01;7.789914e-02;6.525230e-02
4.129030e-02;4.602297e-02;1.221775e-01;5.468269e-02;6.495242e-02;4.739676e-02;1.324759e-01;1.187954e-01;9.448713e-02;1.373377e-01;8.529966e-02;5.508168e-02
2.537676e-02;3.189418e-02;1.226437e-01;6.064373e-02;7.382868e-02;7.033028e-02;1.981829e-01;1.276190e-01;7.756273e-02;8.585214e-02;8.393000e-02;4.213579e-02
3.464722e-02;2.743655e-02;1.098685e-01;7.168029e-02;8.269200e-02;8.884709e-02;2.627557e-01;9.394632e-02;4.946212e-02;6.695630e-02;7.975733e-02;3.195051e-02
2.838929e-02;2.915349e-02;9.994156e-02;6.511884e-02;8.304819e-02;8.289897e-02;2.693274e-01;1.070548e-01;4.279015e-02;8.979441e-02;6.830311e-02;3.417973e-02
2.530117e-02;3.625534e-02;1.096259e-01;4.622254e-02;7.916156e-02;6.088892e-02;2.451115e-01;1.354315e-01;5.329542e-02;8.291165e-02;8.421060e-02;4.158403e-02
3.083752e-02;3.239364e-02;1.073594e-01;3.528468e-02;1.049961e-01;6.047717e-02;2.355527e-01;1.401427e-01;5.766927e-02;7.100378e-02;8.703630e-02;3.724666e-02
2.750795e-02;4.622868e-02;1.030525e-01;4.862419e-02;9.829179e-02;6.921687e-02;2.590725e-01;1.038598e-01;6.483800e-02;6.161478e-02;7.305609e-02;4.463691e-02
2.911895e-02;6.395819e-02;9.099748e-02;5.071111e-02;7.731975e-02;6.730004e-02;3.024810e-01;7.028750e-02;6.088006e-02;5.009495e-02;5.723096e-02;7.961999e-02
3.860072e-02;6.138188e-02;8.087800e-02;4.358862e-02;6.526703e-02;5.357775e-02;3.299515e-01;5.908129e-02;5.611755e-02;4.921728e-02;6.353359e-02;9.880483e-02
4.466738e-02;5.237196e-02;8.379812e-02;4.867373e-02;5.020991e-02;5.256862e-02;3.231690e-01;6.333771e-02;6.910892e-02;6.076390e-02;7.328998e-02;7.804082e-02
4.018470e-02;5.910414e-02;1.810488e-01;5.480110e-02;6.583756e-02;7.162718e-02;2.089535e-01;6.568934e-02;8.598860e-02;7.502992e-02;4.976527e-02;4.196991e-02
7.687142e-02;6.557996e-02;1.494992e-01;6.331120e-02;7.706992e-02;6.925923e-02;1.242913e-01;8.152985e-02;8.924328e-02;9.808844e-02;5.582135e-02;4.943488e-02
8.604530e-02;7.109561e-02;1.130505e-01;6.774651e-02;8.440265e-02;6.490989e-02;1.151671e-01;9.766698e-02;9.445078e-02;1.066953e-01;4.896794e-02;4.980151e-02
8.129793e-02;8.483069e-02;8.509307e-02;6.283427e-02;8.219817e-02;6.179905e-02;1.246229e-01;1.042918e-01;1.027840e-01;1.267582e-01;3.106530e-02;5.242468e-02
6.262616e-02;8.068305e-02;8.292533e-02;4.711883e-02;6.543801e-02;7.891072e-02;1.081421e-01;1.035070e-01;1.102524e-01;1.426270e-01;5.625390e-02;6.151547e-02
6.697958e-02;6.466954e-02;1.045047e-01;5.117556e-02;7.455435e-02;7.882068e-02;6.966691e-02;1.063573e-01;1.290334e-01;1.155770e-01;7.144714e-02;6.721382e-02
6.884033e-02;7.548640e-02;1.185022e-01;7.877973e-02;8.570816e-02;7.123987e-02;5.128445e-02;9.452915e-02;1.351462e-01;1.075775e-01;6.253591e-02;5.037007e-02
5.597018e-02;9.427907e-02;1.042463e-01;9.107402e-02;9.984724e-02;7.408231e-02;5.851743e-02;7.724985e-02;1.155626e-01;1.167063e-01;5.097254e-02;6.149217e-02
4.562192e-02;9.219827e-02;9.467245e-02;6.224769e-02;9.290519e-02;6.479491e-02;7.200665e-02;6.993430e-02;1.348348e-01;1.417582e-01;6.246488e-02;6.656073e-02
5.278449e-02;8.859059e-02;9.605851e-02;4.131272e-02;7.498098e-02;5.490208e-02;8.667368e-02;7.574519e-02;1.511219e-01;1.595624e-01;7.317755e-02;4.508994e-02
5.610510e-02;1.004361e-01;9.950612e-02;5.367878e-02;7.195713e-02;6.452397e-02;8.426183e-02;8.478940e-02;1.386928e-01;1.393620e-01;8.356024e-02;2.312648e-02
4.278667e-02;9.345277e-02;8.544736e-02;6.953289e-02;8.206487e-02;6.199545e-02;8.661425e-02;9.030104e-02;1.116309e-01;1.622204e-01;8.629654e-02;2.765680e-02
6.678610e-02;6.475888e-02;8.698937e-02;7.206288e-02;6.863987e-02;5.982463e-02;9.970185e-02;8.948743e-02;9.161655e-02;1.859930e-01;6.897301e-02;4.516646e-02
8.862664e-02;4.565798e-02;9.247327e-02;7.355361e-02;8.255620e-02;7.570863e-02;1.244420e-01;7.773174e-02;9.595573e-02;1.455805e-01;4.021316e-02;5.750057e-02
9.517333e-02;4.801886e-02;8.182362e-02;8.529302e-02;8.974145e-02;8.434590e-02;1.495479e-01;5.985712e-02;9.941752e-02;1.192287e-01;2.811498e-02;5.943767e-02
6.695417e-02;5.882511e-02;6.249882e-02;9.970113e-02;9.314013e-02;7.896181e-02;1.569531e-01;6.932461e-02;9.542379e-02;1.376081e-01;2.846096e-02;5.214836e-02
3.971099e-02;4.882039e-02;8.818301e-02;9.551825e-02;8.572546e-02;6.974328e-02;1.534981e-01;7.504512e-02;1.031335e-01;1.536234e-01;3.751089e-02;4.948761e-02
3.368334e-02;4.154794e-02;1.020749e-01;8.408442e-02;8.057366e-02;5.689840e-02;1.528305e-01;8.822323e-02;8.869474e-02;1.777951e-01;4.979527e-02;4.379854e-02
4.511074e-02;4.061203e-02;1.026354e-01;6.508421e-02;6.562748e-02;5.272084e-02;1.363151e-01;1.164916e-01;1.093289e-01;1.633055e-01;6.089563e-02;4.187253e-02
6.349431e-02;4.024149e-02;9.527891e-02;4.322138e-02;6.897772e-02;6.303609e-02;8.996222e-02;1.197682e-01;1.666772e-01;1.214993e-01;7.314391e-02;5.469929e-02
6.307247e-02;4.493874e-02;9.059908e-02;2.947903e-02;1.349195e-01;8.333161e-02;7.965491e-02;1.082786e-01;1.638731e-01;8.112161e-02;6.911240e-02;5.161897e-02
6.616555e-02;3.571020e-02;1.079288e-01;3.623970e-02;1.794475e-01;8.089361e-02;1.069950e-01;8.625758e-02;1.232550e-01;8.889061e-02;6.195873e-02;2.625778e-02
8.399750e-02;4.456174e-02;1.093549e-01;4.799862e-02;1.992769e-01;7.719669e-02;1.301182e-01;4.466858e-02;6.982572e-02;9.486952e-02;4.383531e-02;5.429621e-02
9.241550e-02;4.716482e-02;8.956490e-02;5.631927e-02;1.929697e-01;1.022594e-01;1.351284e-01;3.711194e-02;4.463235e-02;8.724117e-02;2.763203e-02;8.756059e-02
8.101353e-02;3.551243e-02;7.155115e-02;6.031447e-02;2.130367e-01;1.279426e-01;9.997629e-02;5.046195e-02;6.491260e-02;6.037097e-02;1.888138e-02;1.160259e-01
5.913546e-02;4.428075e-02;9.708705e-02;7.177654e-02;2.237873e-01;1.322915e-01;5.571861e-02;7.185889e-02;6.831899e-02;3.963945e-02;1.352640e-02;1.225790e-01
8.915339e-02;7.622021e-02;1.108450e-01;7.993979e-02;1.711028e-01;1.098747e-01;6.760279e-02;8.567985e-02;6.916034e-02;4.483571e-02;2.560359e-02;6.998175e-02
7.903147e-02;8.457907e-02;1.267437e-01;1.095832e-01;1.370709e-01;8.435266e-02;6.151352e-02;1.109255e-01;7.815972e-02;4.494410e-02;5.242746e-02;3.066866e-02
5.249885e-02;7.033613e-02;1.240853e-01;1.342221e-01;1.180309e-01;5.751360e-02;8.490359e-02;1.389920e-01;7.827353e-02;3.387875e-02;7.991830e-02;2.734694e-02
3.987708e-02;4.782920e-02;1.668591e-01;1.251509e-01;9.568408e-02;3.457294e-02;1.199225e-01;1.318332e-01;6.646506e-02;6.407859e-02;8.488984e-02;2.283753e-02
4.162544e-02;4.858306e-02;1.987479e-01;9.566184e-02;8.749840e-02;4.131950e-02;1.376310e-01;9.454159e-02;7.758477e-02;9.853300e-02;5.606850e-02;2.220501e-02
5.135206e-02;6.935417e-02;1.714865e-01;8.527907e-02;9.301566e-02;6.050356e-02;1.266794e-01;7.276227e-02;1.196192e-01;1.057079e-01;1.798207e-02;2.625817e-02
7.390478e-02;7.882817e-02;1.504860e-01;8.521385e-02;8.797810e-02;6.042912e-02;9.851222e-02;8.262572e-02;1.584373e-01;7.546604e-02;2.090917e-02;2.720957e-02
9.292259e-02;7.694968e-02;1.473943e-01;6.234423e-02;9.092764e-02;4.262361e-02;1.070335e-01;1.065864e-01;1.583289e-01;4.426327e-02;3.267851e-02;3.794739e-02
7.549759e-02;5.679383e-02;1.251253e-01;1.340904e-01;8.043560e-02;3.329216e-02;1.697362e-01;9.535515e-02;1.264426e-01;2.403646e-02;2.560527e-02;5.358943e-02
4.918908e-02;3.383558e-02;1.517192e-01;1.623953e-01;6.249426e-02;5.882050e-02;1.858940e-01;5.488960e-02;1.283962e-01;2.989070e-02;2.563314e-02;5.684229e-02
1.994284e-02;3.662863e-02;1.827157e-01;1.005717e-01;4.601480e-02;1.050044e-01;1.633834e-01;5.890961e-02;1.438095e-01;4.042779e-02;4.743093e-02;5.516080e-02
2.607494e-02;7.041314e-02;1.511482e-01;5.660037e-02;5.105976e-02;1.376753e-01;1.196675e-01;1.302793e-01;1.175157e-01;2.618949e-02;5.300547e-02;6.037078e-02
3.397748e-02;7.817362e-02;8.649953e-02;8.097073e-02;6.286890e-02;1.255164e-01;1.136093e-01;1.782652e-01;8.400198e-02;5.472593e-02;4.056114e-02;6.082978e-02
3.335624e-02;6.703629e-02;6.520222e-02;6.413287e-02;6.616192e-02;1.011244e-01;1.709307e-01;1.735352e-01;9.503737e-02;7.934400e-02;3.288469e-02;5.125421e-02
6.991018e-02;4.346128e-02;7.071080e-02;4.010895e-02;5.093791e-02;7.041996e-02;1.986452e-01;1.352887e-01;1.435992e-01;1.022862e-01;3.586233e-02;3.876935e-02
1.021199e-01;2.496899e-02;6.999954e-02;3.633288e-02;4.050245e-02;5.027738e-02;2.151477e-01;1.052438e-01;1.701315e-01;1.129756e-01;4.583000e-02;2.647020e-02
1.130527e-01;2.991605e-02;7.372287e-02;4.181030e-02;4.965524e-02;4.642475e-02;2.236714e-01;9.498416e-02;1.479277e-01;8.489314e-02;6.260937e-02;3.133231e-02
1.022303e-01;4.740525e-02;7.703345e-02;4.179287e-02;4.968170e-02;4.083290e-02;2.005112e-01;1.015131e-01;1.173357e-01;8.220084e-02;7.553494e-02;6.392779e-02
9.133267e-02;6.165990e-02;6.685431e-02;4.763783e-02;6.097807e-02;2.872203e-02;1.744002e-01;1.105759e-01;1.031707e-01;8.847793e-02;8.581743e-02;8.037304e-02
9.524069e-02;7.547407e-02;4.756470e-02;5.134681e-02;7.367541e-02;4.344708e-02;1.840284e-01;1.166078e-01;7.921471e-02;7.539967e-02;8.189574e-02;7.610493e-02
1.064234e-01;8.118768e-02;4.154423e-02;5.616108e-02;7.357652e-02;6.813619e-02;2.130918e-01;1.000744e-01;4.831929e-02;6.032449e-02;7.113636e-02;8.002454e-02
1.254171e-01;6.717581e-02;5.933590e-02;5.300235e-02;5.647756e-02;7.255413e-02;2.512659e-01;7.016447e-02;3.344160e-02;6.270330e-02;6.489614e-02;8.356581e-02
1.305370e-01;7.444306e-02;5.321008e-02;3.636807e-02;7.207364e-02;7.191476e-02;2.561675e-01;4.742240e-02;5.074755e-02;7.192829e-02;6.466515e-02;7.052253e-02
1.171686e-01;9.232116e-02;3.335499e-02;2.782595e-02;1.067007e-01;6.173700e-02;2.080109e-01;7.122406e-02;7.484082e-02;9.467534e-02;6.537336e-02;4.676710e-02
1.074184e-01;1.001642e-01;1.937448e-02;5.311111e-02;1.362126e-01;5.273367e-02;1.482216e-01;1.016109e-01;8.213985e-02;1.058672e-01;6.279819e-02;3.034787e-02
8.493543e-02;1.032903e-01;4.159413e-02;5.944371e-02;1.408690e-01;4.913112e-02;1.389837e-01;9.376617e-02;8.911227e-02;1.029333e-01;6.770463e-02;2.823626e-02
5.694646e-02;1.154951e-01;4.986113e-02;7.152066e-02;1.389640e-01;8.627845e-02;1.325860e-01;7.343971e-02;7.779907e-02;1.089548e-01;6.322282e-02;2.493185e-02
4.604292e-02;1.246832e-01;5.011246e-02;1.013834e-01;1.339693e-01;1.208995e-01;1.054753e-01;8.324716e-02;4.696117e-02;1.053887e-01;5.569180e-02;2.614520e-02
5.243349e-02;1.159909e-01;9.329654e-02;1.365746e-01;1.204574e-01;1.178195e-01;8.285384e-02;9.016925e-02;2.083724e-02;8.734508e-02;5.302312e-02;2.919901e-02
4.330228e-02;1.034601e-01;1.390088e-01;1.718963e-01;9.273014e-02;9.052273e-02;7.677050e-02;9.157328e-02;1.827601e-02;8.555190e-02;5.245104e-02;3.445682e-02
1.900944e-02;1.010942e-01;1.580222e-01;1.677190e-01;9.139490e-02;7.657930e-02;6.140173e-02;9.843365e-02;2.627491e-02;9.424569e-02;5.935908e-02;4.646594e-02
3.638230e-02;1.282578e-01;1.192206e-01;9.967962e-02;1.201723e-01;7.827650e-02;7.709054e-02;1.115477e-01;3.061647e-02;6.974078e-02;7.707720e-02;5.193828e-02
